,LoanNumber,LenderMatch
328008,1905889002,False
328011,2387778502,False
328166,7505808405,False
328334,7502267200,False
328557,7514207103,False
328637,9477167103,False
328716,4844237002,False
328775,2389827403,False
328803,6359817800,False
328871,3500097805,False
328883,6428267000,False
329079,4945718304,False
329090,6773397103,False
329095,7658217105,False
329148,4233008708,False
329233,3185988306,False
329234,7353627109,False
329235,5671038308,False
329307,9307987110,False
329364,6795167105,False
329424,9944457009,False
329463,8300117404,False
329727,6358647806,False
329750,1045598306,False
329751,6998717104,False
329850,6749587101,False
329971,7532837010,False
330127,9105237110,False
330182,6789227103,False
330221,4553128501,False
330375,1033248407,False
330400,6117467407,False
330408,8177527010,False
330533,1986877803,False
330606,2607548408,False
330672,6353697103,False
330733,4501077207,False
330782,1591018402,False
330869,6597167104,False
330959,5039478307,False
330968,9325477005,False
330983,9295267108,False
331016,4849867002,False
331030,6832357310,False
331223,3629147100,False
331251,4648937210,False
331271,9325357102,False
331359,1600168404,False
331419,9672628907,False
331429,4850838008,False
331531,6846857101,False
331539,7458678410,False
331582,7759978410,False
331604,2473487204,False
331641,6841147101,False
331647,5366747001,False
331648,5676907007,False
331796,4285078905,False
331812,4640797004,False
332010,3527117101,False
332017,8960637402,False
332019,1870628400,False
332138,4392828508,False
332218,9513028504,False
332281,3736028308,False
332334,6009497201,False
332469,6869667106,False
332512,4652078309,False
332633,4233488407,False
332669,2953528405,False
332705,6863887101,False
332711,5106137010,False
332738,4407357005,False
332948,7457798409,False
333036,7571648305,False
333053,4687867009,False
333076,1737018308,False
333139,9408718410,False
333382,3336117806,False
333490,6016458510,False
333710,6372738104,False
333734,1328458310,False
333751,5493738302,False
333891,1254457201,False
334073,7712257108,False
334149,5559099006,False
334524,7964737106,False
334553,1076047105,False
334581,6881187107,False
334793,9166357300,False
334923,6947577110,False
335016,1152248301,False
335071,6166788902,False
335162,5715628409,False
335212,1613467806,False
335394,8906727001,False
335450,6934557105,False
335480,4218847109,False
335697,9685547104,False
335749,8896317002,False
336062,9218497103,False
336105,4219177100,False
336131,8853087005,False
336361,8140099000,False
336694,6997047102,False
336703,9505708910,False
336738,7681157000,False
336763,8488627209,False
336879,7001797110,False
336880,3793457406,False
336891,4696277305,False
337197,9147707303,False
337226,9024648501,False
337595,4146638308,False
337604,6977967110,False
337618,5254867302,False
337690,4220937100,False
337738,3729968408,False
337809,3387508605,False
337812,8111768702,False
337924,5831548504,False
337953,9795577310,False
338001,5135998310,False
338208,3550187305,False
338231,2413628301,False
338291,1491508704,False
338323,6440957009,False
338343,7629597104,False
338484,6865097104,False
338523,7912638105,False
338798,2025777803,False
338824,6375387301,False
338828,9773747301,False
338850,1792907409,False
338895,1390497904,False
338900,7053777106,False
338934,6906777202,False
339123,4450358900,False
339166,5499217010,False
339306,9747197309,False
339336,2938518404,False
339403,2110687206,False
339431,4661737802,False
339443,5511337004,False
339503,9726917410,False
339504,4431739004,False
339787,1426678310,False
339807,4222957110,False
339830,6403437007,False
340098,5953848400,False
340144,1431808306,False
340152,1936397302,False
340248,3943408503,False
340327,8865298307,False
340356,1809598307,False
340357,3919917202,False
340421,2837897407,False
340489,4598837205,False
340490,4626177010,False
340496,8671327004,False
340528,7275987203,False
340651,7015147006,False
340658,3098388000,False
340683,6790787300,False
340689,7477647901,False
340939,7296187100,False
340958,1399147301,False
340965,4229537105,False
340984,9985937105,False
341048,1754548501,False
341067,7104797102,False
341171,5909457310,False
341174,9609887306,False
341194,9805397102,False
341283,4225567106,False
341294,1736458309,False
341358,2593968000,False
341396,7102407108,False
341541,2636897204,False
341779,3656168402,False
341875,1694447801,False
341968,9563308503,False
342065,9334787006,False
342129,2605278504,False
342143,6428937000,False
342209,9257677308,False
342229,9293128300,False
342295,5140167001,False
342426,6986277106,False
342481,6211887008,False
342484,8744467307,False
342661,4229177104,False
342690,1142637202,False
342770,7163287102,False
343015,1105068510,False
343163,4737177002,False
343164,4823647008,False
343303,5295968300,False
343338,9154647002,False
343343,1298268310,False
343368,4536047307,False
343402,3009357201,False
343473,6966217102,False
343530,3852657800,False
343580,7194527105,False
343727,4970599009,False
343748,2366748004,False
343811,1106888500,False
343885,9520338501,False
343916,6115848700,False
344101,4768527003,False
344299,1355758301,False
344349,1062508107,False
344494,6294497003,False
344666,8394519006,False
344695,2374147310,False
344749,5017988110,False
344925,1004197410,False
344957,4258387205,False
344983,3237678800,False
345086,3918548105,False
345160,7738917005,False
345166,1768937407,False
345231,9327097307,False
345250,6905077104,False
345266,6414968309,False
345403,3017337402,False
345593,6924387109,False
345658,3248787307,False
345688,6923797101,False
345726,5651128706,False
345788,1680958306,False
345789,3681157209,False
345794,7956349001,False
345799,2003347301,False
345824,5219757004,False
345832,1692768305,False
345836,6451608305,False
345839,4634767206,False
345940,4154807805,False
345945,4858537206,False
346219,5624307002,False
346235,6972767110,False
346330,6894898909,False
346332,1460488403,False
346452,5308298006,False
346466,1225097201,False
346467,1270017209,False
346537,2560268801,False
346629,3104068104,False
346638,4821227203,False
346885,8930858306,False
346903,5133497106,False
347046,1916508308,False
347212,1681888300,False
347213,9282237100,False
347232,5514828000,False
347274,9721328309,False
347421,5477298007,False
347564,5100988307,False
347585,3985847203,False
347618,9722887406,False
347620,9583607304,False
347676,5961097001,False
347749,2760108804,False
347788,4752247008,False
347957,3047948002,False
348004,7327417809,False
348008,2181957103,False
348112,7022887101,False
348132,1091007200,False
348133,1111158302,False
348193,8300418309,False
348211,4908347000,False
348215,5517417005,False
348225,3468798308,False
348278,6815417106,False
348303,1769137405,False
348314,5260087006,False
348458,5890497005,False
348628,7020327104,False
348790,4720457301,False
348819,6259678304,False
348924,8322057400,False
350059,4208968701,False
350199,4813597209,False
350912,4435898508,False
351806,8882217006,False
352107,5103547205,False
352233,3289248508,False
352295,7357117106,False
353046,2151288501,False
353402,5110877001,False
353424,9968267103,False
353430,4209597300,False
353715,8200087008,False
353734,5270798007,False
353750,1088629102,False
353985,9444457209,False
353996,6976907210,False
354037,6397838400,False
354088,2847598607,False
354230,6620567105,False
354261,1748088400,False
354629,1233678303,False
354756,7583977006,False
354938,3866557207,False
355266,3836618000,False
355779,8978228707,False
356267,5858247109,False
356338,1577318707,False
356355,7027907300,False
356660,9368728004,False
356989,6746807100,False
356996,1205117110,False
357010,8113847002,False
357087,6769047100,False
357169,6760908501,False
357181,9503287109,False
357198,6120387201,False
357390,1478808401,False
357516,8930447109,False
358063,1210437204,False
358529,6864717109,False
358821,7996278405,False
358878,6735837201,False
358988,5626647003,False
359171,7140538305,False
359469,1313897401,False
359590,3552398701,False
359682,7455587100,False
359846,5212707008,False
359933,8864347202,False
360020,4218367107,False
360102,2546017205,False
360433,1353688605,False
360437,4776007207,False
360860,4348737207,False
360917,1868928310,False
361027,1342468407,False
361182,6738667106,False
361210,5313967004,False
361272,6334717003,False
361363,9119758502,False
361634,8120588306,False
362042,4584987203,False
362740,1247197110,False
362837,7152727108,False
362888,1405268600,False
363100,6914197107,False
363331,4586707302,False
363472,4562407105,False
363491,7209987107,False
363525,5113047201,False
363658,9148727300,False
363704,2550788408,False
363815,1572347209,False
363964,5374098003,False
363976,1276718400,False
364054,5675098606,False
364121,6930167109,False
364154,6924047101,False
364156,8632317107,False
364158,8874268409,False
364189,3860127206,False
364218,6337378903,False
364344,8651077102,False
364419,5680487102,False
364421,7043197105,False
364536,2455978408,False
364538,4087537403,False
364628,7582038806,False
364631,6125187210,False
364907,7932327205,False
365029,5670557400,False
365118,3574267702,False
365127,6601338303,False
365163,4333437807,False
365296,2582857207,False
365355,6540497010,False
365360,3521107903,False
365444,3604737801,False
365658,8627707003,False
365858,1518028409,False
365951,9615957103,False
366247,9485148409,False
366305,9756337000,False
366381,6497297100,False
366487,9062557209,False
366748,4427117000,False
367153,8490607006,False
367468,5855237100,False
367652,3701247406,False
367951,4177777202,False
368056,1362737101,False
368506,7845797001,False
368543,3579978709,False
368687,8919387103,False
368758,8925047102,False
368856,2988577304,False
368904,6355958305,False
369066,1958087304,False
369094,5883047110,False
369192,8894727101,False
369227,2701107100,False
369303,8487688602,False
369380,4583087409,False
369557,1612778407,False
369788,1328457107,False
369819,6887627000,False
370026,5808568305,False
370038,8280537000,False
370056,9781357008,False
370096,9815908405,False
370237,8046137000,False
370548,9741337008,False
370647,5826188509,False
370686,5783197003,False
370729,5391147403,False
370820,5852127107,False
370908,4445478406,False
371045,6925597104,False
371239,6372718501,False
371632,1046677410,False
372017,7843598504,False
372061,9987357101,False
372142,7102987107,False
372541,4456037108,False
372848,7230527103,False
372896,1644068400,False
372934,3770758700,False
372975,3907058508,False
372987,7654797205,False
373041,9837837010,False
373184,5959347103,False
373260,6996597101,False
373340,2104017110,False
373476,5137268405,False
373558,7004167104,False
373570,9894877007,False
373584,4243147102,False
374293,8670789003,False
374482,8104957205,False
374488,5245357300,False
375160,6869597806,False
375260,6332087109,False
375995,4969437007,False
376169,6965537200,False
376631,2097128508,False
376647,1806217100,False
377114,4678618107,False
377562,2087137206,False
377932,7756838604,False
378996,6864347105,False
379401,9902838003,False
379731,9037417004,False
379907,9984947106,False
380093,2972088508,False
380341,3148787800,False
381064,7144927109,False
381149,5301748007,False
381330,5833219009,False
381594,2321087410,False
382371,7146547106,False
382434,8446578303,False
382628,9297959001,False
382802,9244027400,False
382975,7502957010,False
383088,2044977309,False
383090,6594007107,False
383094,4814637210,False
383096,6069727004,False
383132,4326517210,False
383145,4642947201,False
383161,9840197009,False
383302,2440418303,False
383306,2812588604,False
383321,4134048703,False
383322,4152128304,False
383330,4524568603,False
383347,5663038308,False
383378,8096848300,False
383379,8155118403,False
383380,8158978409,False
383571,2437057403,False
383574,3357748606,False
383687,6264948307,False
383688,4086127102,False
383724,4331148305,False
383741,5898048610,False
383773,7447987004,False
383774,3155238303,False
383787,3076538301,False
383788,8922577004,False
383831,3153268308,False
383832,7353778300,False
383847,2117938306,False
383848,4194228809,False
383890,1231277105,False
383901,4344788308,False
383911,4376638401,False
383914,2636828310,False
384049,3148568310,False
384060,4979717001,False
384061,6210748409,False
384075,9509958509,False
384086,2194698310,False
384092,1918538310,False
384121,2151318301,False
384126,2232568308,False
384197,2981358301,False
384220,2902128305,False
384231,4960888405,False
384247,7889278301,False
384285,5531548502,False
384303,5753097007,False
384304,9484088304,False
384337,2964118308,False
384376,2437068304,False
384378,3304848303,False
384386,3748558300,False
384401,3787387304,False
384409,2422518305,False
384431,3030168607,False
384442,2874817110,False
384468,2120808303,False
384498,6944987207,False
384522,3796358402,False
384562,4955688301,False
384577,2116278405,False
384594,7349898603,False
384606,1788537108,False
384660,3288878507,False
384661,9515788306,False
384711,8428677004,False
384734,3912898300,False
384744,1855228302,False
384747,6503607105,False
384795,9292868406,False
384834,1466488600,False
384841,2247968400,False
384854,2112078309,False
384896,4065218701,False
384906,2082748405,False
384929,3575318310,False
384956,6229728403,False
384969,4404118407,False
384981,2118618306,False
384997,2302748310,False
385054,2855208301,False
385076,1978388402,False
385087,7304337207,False
385088,2197418400,False
385090,4367147202,False
385106,3365658309,False
385120,5278758305,False
385130,3736058600,False
385174,6274768610,False
385228,5345578507,False
385288,6540288808,False
385328,3077888303,False
385394,7777138910,False
385410,3051908309,False
385434,4006398502,False
385435,3032158608,False
385464,6337907105,False
385468,9065768509,False
385471,1454138407,False
385484,4815937001,False
385500,7946667900,False
385512,4224387109,False
385534,2035638404,False
385546,8011617209,False
385563,2317187402,False
385564,6591138406,False
385580,7229828305,False
385607,9865828305,False
385616,3942008608,False
385617,3811228310,False
385653,7603358503,False
385664,5272998306,False
385704,2564088302,False
385756,1866667206,False
385794,7268948407,False
385806,3698098501,False
385832,7463217203,False
385849,9411228308,False
385870,2082418302,False
385880,1904898301,False
385924,4723768302,False
385930,9953107109,False
385943,5056268501,False
385944,5382467109,False
385957,2146478309,False
385971,9850417007,False
385974,6955378301,False
386032,6149308504,False
386085,2976228009,False
386102,5974908404,False
386110,8084087010,False
386128,2648868308,False
386153,2185978505,False
386233,3136228305,False
386235,4999128310,False
386241,1742057405,False
386273,1970638400,False
386276,9812988303,False
386277,6031497001,False
386282,1410207101,False
386284,2324228308,False
386298,4251838409,False
386300,3849998705,False
386311,7339927305,False
386323,1147057204,False
386361,3475598501,False
386391,2689808308,False
386403,2520637107,False
386522,9054657008,False
386553,2410768302,False
386555,3576298406,False
386577,6200678310,False
386601,3698548309,False
386639,2611438707,False
386654,3487128704,False
386668,2543228308,False
386691,2999618305,False
386708,8701688310,False
386755,9030067003,False
386771,1862338309,False
386781,7771107109,False
386782,6126068610,False
386850,8046148402,False
386856,1426688509,False
386868,3745578300,False
386871,4856388310,False
386884,9662637006,False
386896,2376078400,False
386899,6065718403,False
386928,6571757106,False
386953,9407948505,False
386969,3256968309,False
386987,7307157904,False
386998,2066098302,False
386999,3411348508,False
387000,7072537208,False
387016,2106048304,False
387035,4572568303,False
387094,7970038307,False
387129,5096168707,False
387130,9911277203,False
387156,7250468908,False
387157,1993438402,False
387162,9580668508,False
387163,7579257206,False
387171,7441407004,False
387193,6958888307,False
387260,9238918603,False
387265,5026318001,False
387279,6829997008,False
387282,1592158607,False
387288,2914948410,False
387379,8689577007,False
387383,3594388707,False
387415,8171458607,False
387425,4299178302,False
387429,9717718305,False
387451,2086308301,False
387504,1956507208,False
387519,4315718310,False
387540,4463407110,False
387620,9415218400,False
387712,2201148308,False
387741,3240088507,False
387780,4186997102,False
387796,7739928801,False
387821,6250118304,False
387904,3549578608,False
387956,2689818605,False
387965,1072627301,False
388003,2166118303,False
388032,3220328401,False
388099,2440668308,False
388139,8603518410,False
388184,6092448302,False
388185,3490398302,False
388186,7046958807,False
388199,9728017110,False
388202,7442877203,False
388273,8353347004,False
388292,5595888302,False
388298,1654828407,False
388382,7284337808,False
388443,9249498309,False
388452,3207808605,False
388453,3584517110,False
388482,2611628705,False
388493,4942427102,False
388494,7461778308,False
388578,3401918705,False
388592,6962477004,False
388620,7414298804,False
388660,3319298307,False
388669,6233178309,False
388677,4998977004,False
388707,2053718310,False
388729,5566438003,False
388786,7728408302,False
388788,5421457208,False
388846,9536598307,False
388847,4696758401,False
388927,2827798404,False
388931,4879778301,False
388934,9862388505,False
388951,1500048602,False
388958,4945378505,False
389017,5319467106,False
389091,3536657101,False
389093,4449908510,False
389109,4784267204,False
389110,6456198410,False
389138,6554418506,False
389222,9569867109,False
389299,2411148600,False
389306,6606878300,False
389334,3098808300,False
389390,9648318603,False
389391,2078848310,False
389442,2136848309,False
389449,2133108402,False
389458,6698088404,False
389474,3868598502,False
389497,2721498301,False
389589,2899978300,False
389598,2660788300,False
389630,1805608409,False
389640,3823408302,False
389655,1239798806,False
389722,6537598610,False
389735,4730488408,False
389758,6935007106,False
389767,3294298909,False
389830,4121858308,False
389909,1871068302,False
389943,4964558310,False
389961,1643397309,False
389962,1921698400,False
390000,4211967107,False
390027,5549357103,False
390056,1075438501,False
390130,7321798301,False
390161,2508897101,False
390165,3578468304,False
390239,8435468310,False
390279,1463247204,False
390305,3465318407,False
390328,6537018807,False
390347,7862087808,False
390384,3617438408,False
390407,1981588306,False
390456,4187877103,False
390461,5460677000,False
390465,6203507805,False
390504,2825138608,False
390513,1957067100,False
390516,7313187103,False
390520,3011718306,False
390521,4573587108,False
390541,4354307105,False
390560,2107178310,False
390572,2639308302,False
390589,2734558501,False
390682,1182388603,False
390732,8305298309,False
390806,7026278502,False
390815,4132727107,False
390955,2735128307,False
390968,5496847103,False
390974,4303488305,False
390991,2618848301,False
391016,4409428710,False
391090,3229417905,False
391133,1390677202,False
391136,3085167205,False
391170,3427988604,False
391174,1866818308,False
391191,4011888403,False
391195,6499158409,False
391200,2617758307,False
391238,3600648405,False
391244,2613808301,False
391265,9295968309,False
391286,6844058100,False
391322,8764718303,False
391335,7884528501,False
391336,6169608606,False
391363,4613807206,False
391371,7356568302,False
391398,5113018406,False
391414,3238608705,False
391450,3702318303,False
391466,9306098500,False
391467,3159478302,False
391507,3132938309,False
391528,6541518807,False
391591,3391958309,False
391596,7286117206,False
391615,5528788503,False
391637,8728737207,False
391639,2143048510,False
391679,6274757110,False
391680,7170808609,False
391687,1524888601,False
391713,7890248300,False
391718,2671938401,False
391722,1698597209,False
391757,1830957306,False
391758,6431718306,False
391776,2822858301,False
391781,3538258807,False
391783,9877528404,False
391824,2686558310,False
391890,4098578308,False
391893,1799008409,False
391903,5396398403,False
391948,7863268300,False
391953,8802788402,False
391976,9268588906,False
391996,6169138302,False
392015,1272378408,False
392030,2212248309,False
392036,2392738310,False
392040,6446638505,False
392043,5896408400,False
392083,5079768501,False
392087,4009079001,False
392108,1855248308,False
392116,2743988307,False
392125,9599218306,False
392129,2244158300,False
392162,4315217110,False
392164,7856048306,False
392171,3132038310,False
392237,1825878504,False
392244,2071878708,False
392259,1006928502,False
392329,2071917809,False
392347,3758138307,False
392373,4195037109,False
392400,5601608601,False
392442,3859588508,False
392457,3296608703,False
392458,7399538304,False
392482,3121937209,False
392505,2312578300,False
392537,1982698306,False
392567,7496858101,False
392599,4416308304,False
392607,2168048310,False
392618,3076847206,False
392667,6652068610,False
392676,3524518300,False
392702,1860798303,False
392704,8623648302,False
392734,6020348406,False
392815,7795038407,False
392824,4270948707,False
392868,3711408406,False
392876,2171978308,False
392884,9152808310,False
392899,4014478306,False
392929,5647138401,False
393004,1132328010,False
393005,9481997108,False
393030,3546158605,False
393056,8568078402,False
393074,5609727110,False
393101,2832018605,False
393143,8996808305,False
393162,5552517006,False
393212,5573498302,False
393214,2245047210,False
393221,7315677101,False
393242,8492488410,False
393253,4102987103,False
393267,3518448503,False
393285,5075197100,False
393301,5478538902,False
393304,5060747401,False
393396,1333218204,False
393404,9365408301,False
393423,3730257310,False
393486,6625587208,False
393488,6711067201,False
393525,1966037202,False
393536,3423258502,False
393537,1295558504,False
393551,7228968408,False
393597,8036927008,False
393607,5653338910,False
393611,7611658401,False
393638,3791808309,False
393720,1772167110,False
393726,4679178609,False
393745,4798338307,False
393826,5460228306,False
393869,5040198303,False
393883,4497178303,False
393912,6714528504,False
393959,4216748400,False
394029,1135047204,False
394039,2422688310,False
394055,1132307204,False
394081,1857988300,False
394085,2534758301,False
394133,9949098907,False
394157,1905088307,False
394169,9598457103,False
394199,1961867205,False
394258,8059758309,False
394260,2761548406,False
394262,9897898407,False
394285,8266598410,False
394291,7293177200,False
394299,2396168509,False
394302,2665528302,False
394328,2192998302,False
394330,2534738306,False
394382,4905397009,False
394423,1344328502,False
394430,7890048310,False
394437,4232007100,False
394464,6706918405,False
394481,5242577007,False
394496,2149548508,False
394641,5317117102,False
394694,8158388300,False
394703,3725918407,False
394752,3364838302,False
394758,7023138304,False
394763,1976327210,False
394779,2153258300,False
394793,3063828807,False
394797,6343928506,False
394826,2247237408,False
394843,9073528801,False
394853,4227728400,False
394895,8156588308,False
394967,6478988303,False
394978,8934318403,False
395009,2425468505,False
395018,2495658400,False
395030,2243138303,False
395043,4930817104,False
395044,5675987007,False
395045,3844798302,False
395058,2339937305,False
395086,7997557205,False
395096,2098818505,False
395124,7920047000,False
395146,7210197103,False
395151,9073027906,False
395162,8354968305,False
395210,8891467906,False
395211,2179967205,False
395212,2258448403,False
395225,2437538401,False
395229,2725158301,False
395242,2224598807,False
395250,3564018308,False
395259,6555908502,False
395275,5265348301,False
395295,3135378302,False
395405,4489858306,False
395426,3798418302,False
395428,7959847208,False
395454,2794477104,False
395455,2967808309,False
395458,7514248307,False
395518,1538288403,False
395528,6107057104,False
395590,2736728606,False
395626,5838758500,False
395629,3082517110,False
395630,8460548410,False
395631,5450268401,False
395633,5972138307,False
395634,6548317105,False
395685,8234497207,False
395699,2563018704,False
395701,3558608301,False
395726,3951528504,False
395742,4726668302,False
395743,8408407203,False
395744,1010157209,False
395765,4575217400,False
395768,6207137003,False
395770,3253118905,False
395824,2861778304,False
395860,3699898300,False
395865,3108758401,False
395890,3249068301,False
395894,9468667109,False
395901,1748137210,False
395936,8389038308,False
395959,4689107008,False
395971,3324548707,False
395977,9478317200,False
395995,2636318408,False
396019,5120188300,False
396066,4421178307,False
396068,4827667207,False
396081,9084108701,False
396096,1768829009,False
396157,5251657107,False
396160,6483858304,False
396170,7987927009,False
396187,7803968307,False
396232,5093318306,False
396257,6606397106,False
396274,4531208609,False
396296,2486058602,False
396301,3287538606,False
396337,2335858304,False
396403,2490508402,False
396405,4086478305,False
396406,9173497000,False
396421,5311708707,False
396428,7867337102,False
396459,4555137000,False
396508,8736317907,False
396514,1184277101,False
396554,9806418300,False
396650,1805747300,False
396657,6675677209,False
396811,8641848601,False
396849,1722807201,False
396946,9100707110,False
397130,5099888706,False
397173,9213937203,False
397208,1751537104,False
397216,7817728709,False
397286,8804098705,False
397332,6499067203,False
397430,2166618409,False
397452,3417568603,False
397470,4352088604,False
397543,7985758303,False
397579,7232628501,False
398077,4386118609,False
398142,8751478402,False
398337,4273378708,False
398448,2516317200,False
398465,9315088303,False
398576,5250497007,False
398601,4821028405,False
398621,5690098408,False
398638,1841748609,False
398708,4675688405,False
398891,9831118404,False
399319,5349818700,False
399329,6447668309,False
399342,8272268401,False
399545,1877608506,False
399567,6419127209,False
399568,7641398407,False
399635,3398328507,False
399637,9253648505,False
399817,9152708402,False
399832,8879768710,False
399988,2076068406,False
400256,4447568500,False
400260,8038267004,False
400269,1268628408,False
400364,2903918504,False
400447,9924267101,False
400454,8943728606,False
400533,6980577809,False
400830,9986467108,False
401093,6116578410,False
401220,5263207000,False
401255,1491338407,False
401269,3263937705,False
401305,8747187203,False
401441,1717968804,False
401474,7645747308,False
401482,8707758406,False
401626,4222438702,False
401651,6094478402,False
401899,7838557306,False
401927,3021818501,False
402005,8584808407,False
402035,9870737104,False
402059,1258688607,False
402100,9039568602,False
402128,3746668403,False
402175,3937678703,False
402291,9808028305,False
402387,7472078305,False
402476,2301907203,False
402483,8177718407,False
402536,1096888408,False
402581,9105838708,False
402614,2883198700,False
402617,3977448502,False
402708,1499608606,False
402894,6961438400,False
403266,5842248405,False
403334,6959797408,False
403349,3711848409,False
403383,9295308408,False
403731,4500617201,False
404053,9561758505,False
404070,8439108304,False
404130,1099628406,False
404170,5594218102,False
404233,9825778309,False
404271,7923278404,False
404334,8262868302,False
404559,2194338710,False
404805,6508668401,False
405075,2753768402,False
405130,9626478310,False
405221,2465538300,False
405476,9499448602,False
405868,2952238301,False
405872,1765237109,False
405974,9103038504,False
406015,3707777206,False
406248,3988658708,False
406254,3547588803,False
406419,8835247306,False
406483,7490018400,False
406656,6382437900,False
406659,9049277301,False
406667,5634557207,False
406668,4814748509,False
406765,8756138306,False
406819,8049638402,False
406823,9897577202,False
406959,1016719106,False
407046,5153477402,False
407082,5484988904,False
407175,3881408409,False
407321,4471718704,False
407362,7345837102,False
407424,5766177202,False
407453,3482778701,False
407469,9868048302,False
407536,9181637310,False
407610,6824618301,False
407638,9360548309,False
407639,9420897403,False
407653,1879478410,False
407771,5609388601,False
407774,9613578404,False
407892,4537238510,False
407895,7770168306,False
407914,5204067104,False
407936,1141648809,False
407940,4891858402,False
407950,9605788604,False
408033,4456388409,False
408264,3653108400,False
408288,4133838408,False
408311,2256697103,False
408358,8874908607,False
408413,2441888404,False
408445,1299327408,False
408510,4163568705,False
408599,1733708404,False
408801,8832547209,False
408882,7442287105,False
408925,9528798308,False
408946,7291058703,False
409158,8411367205,False
409235,9473188304,False
409242,2468508504,False
409244,1474527309,False
409272,1695678700,False
409361,9350227307,False
409482,6803207007,False
409486,3593279006,False
409509,8131048303,False
409516,3057967909,False
409686,3885107207,False
409761,4697097301,False
409769,8504597007,False
409844,9513279004,False
410042,6781077308,False
410185,6541337108,False
410215,9455368404,False
410277,1640307908,False
410463,1341207303,False
410481,9466368410,False
410489,2625198403,False
410514,1482998709,False
410537,8822098709,False
410632,5391798504,False
410656,3299348801,False
410926,1155407202,False
410998,8037458301,False
411005,6569298401,False
411122,1544228403,False
411176,1506858904,False
411342,7580368306,False
411573,5019938502,False
411653,7243707206,False
411677,6204998407,False
411742,1147767205,False
411788,1708958407,False
411959,9444677303,False
411978,6619847109,False
412129,9754118301,False
412186,4303448500,False
412299,6457197307,False
412528,3184557308,False
412688,5330977009,False
412694,9302978300,False
412755,2525418509,False
412828,7478108302,False
413025,7217207205,False
413075,9448847303,False
413355,1312828505,False
413414,4866528003,False
413532,9110467310,False
413665,8364788706,False
413947,7475648305,False
414020,3440617302,False
414138,7831508600,False
414171,4216897109,False
414274,2457138505,False
414361,6781637201,False
414363,4570157309,False
414404,6555158306,False
414455,3120538800,False
414540,2293188403,False
414602,4887198402,False
414753,6358357802,False
414791,8554908303,False
415027,3752358509,False
415099,4033098403,False
415326,7233597206,False
415361,3584049005,False
415422,3184818408,False
415445,2715587410,False
415452,9214797309,False
415584,4039008606,False
415601,4228057308,False
415647,7631007809,False
415749,5800548305,False
415865,5135398307,False
415968,4906878608,False
416023,9963047304,False
416040,8368817006,False
416105,1613208500,False
416199,8409648301,False
416215,3813588404,False
416224,2298818510,False
416311,6685007908,False
416338,7980698310,False
416349,9625668404,False
416535,3276718410,False
416679,5918938408,False
416749,1644768409,False
416831,6295277401,False
417067,5024417203,False
417178,9847887007,False
417201,7480127202,False
417223,8838667309,False
417302,6962477200,False
417327,2108708109,False
417332,8337988505,False
417549,9115078502,False
417650,1101117203,False
417760,5620618403,False
417781,7292288301,False
417796,9508907006,False
417799,3355447403,False
417837,3904398303,False
417854,7169978802,False
417902,3949408504,False
417973,3036747402,False
418225,9490048604,False
418241,1656057300,False
418341,4402318306,False
418399,5056917303,False
418419,5053847006,False
418492,3860338304,False
418575,1152127206,False
418624,1803817402,False
418748,6495508508,False
418908,4593437302,False
419107,3948327201,False
419195,9717668401,False
419246,3842028508,False
419306,4570707809,False
419470,7330997210,False
419560,7202178910,False
419615,9235548310,False
419677,2774217306,False
419703,1677247308,False
419723,2698557409,False
419876,1130268404,False
420117,7583577309,False
420166,6809068304,False
420211,7132547203,False
420283,2671628609,False
420308,9928068409,False
420610,4155588003,False
420712,7922137301,False
420785,1923067810,False
420834,2028767305,False
420855,4157307204,False
420875,8890847900,False
420880,1644188401,False
420881,7426797410,False
420895,7324148300,False
421029,1793508601,False
421095,3232268404,False
421151,3537458708,False
421276,9051367009,False
421278,1923307200,False
421305,4281208006,False
421353,5633448606,False
421580,2489607404,False
421616,6830598500,False
421624,7812488307,False
421675,5217618000,False
421716,5462697206,False
421727,2764698400,False
421779,5031728501,False
421874,4714607302,False
421929,7487858502,False
421931,7638767806,False
422101,7075727201,False
422124,1111388007,False
422461,9852908807,False
422630,5393308000,False
422645,9093307305,False
422752,4285698500,False
422787,4452817403,False
422898,1909948400,False
422952,3118308410,False
422957,6271337804,False
422958,7048007202,False
422963,1258418509,False
422964,3608018703,False
423125,4085578701,False
423302,1813968608,False
423474,9346987309,False
423496,6609648002,False
423498,2789019006,False
423538,1378257202,False
423638,5065917207,False
423872,2948117203,False
423960,3908597207,False
424258,6293587102,False
424341,2318518305,False
424345,2529888605,False
424431,8050528608,False
424500,6044687107,False
424503,6298897100,False
424511,7520078507,False
424594,5525027409,False
424642,6303587107,False
424667,7520168303,False
424727,5842378507,False
424773,6297097105,False
424947,5925558301,False
424970,6320857107,False
424993,6313057105,False
425009,6130197000,False
425049,9633937308,False
425201,3574368301,False
425207,8883437004,False
425269,6728387101,False
425321,6336808409,False
425332,6322517103,False
425336,8134398309,False
425482,1101429107,False
425614,9760267104,False
425628,2471807102,False
425719,1715178505,False
425744,4094598306,False
425752,6708267103,False
425765,3474958609,False
425778,6342327102,False
425790,1241168401,False
425976,1100269105,False
425985,5339958409,False
426043,7180757201,False
426154,5434147905,False
426226,6544747108,False
426258,1100379103,False
426265,2925208504,False
426301,2083077204,False
426375,1101538403,False
426383,3664297203,False
